CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_Book,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
717442758,51,F,4,"High School",Married,"$40K - $60K",43,8346,1452,4141,79,0.174
711925608,42,M,4,Graduate,Divorced,"$80K - $120K",35,18274,1623,3886,81,0.089
778180158,44,M,4,Doctorate,Divorced,"$80K - $120K",34,7150,1887,3636,69,0.264
710568333,47,M,4,College,Unknown,"$60K - $80K",35,6623,1823,2293,47,0.275
714365883,51,F,4,Uneducated,Unknown,"Less than $40K",40,7093,918,3877,75,0.129
715287708,41,F,4,Graduate,Married,"$40K - $60K",33,6230,1173,3769,77,0.188
780168333,39,M,4,Graduate,Married,"$120K +",28,26548,1829,3450,83,0.069
787361583,50,M,4,College,Divorced,"$60K - $80K",44,13911,2160,2204,60,0.155
811095483,48,F,4,Graduate,Married,"$40K - $60K",43,21163,2517,1732,35,0.119
804606033,46,M,4,"High School",Unknown,"$40K - $60K",41,8738,1172,3121,60,0.134
710905908,43,M,4,"High School",Single,"$60K - $80K",36,4983,1355,1939,30,0.272
720186258,45,F,4,"High School",Divorced,"$40K - $60K",31,4701,1170,4136,77,0.249
714021183,54,M,4,Graduate,Single,"$80K - $120K",36,30666,1046,3709,66,0.034
719930658,40,M,4,Uneducated,Married,"$120K +",24,16634,1946,3455,72,0.117
809360883,46,M,4,College,Single,"$60K - $80K",41,17673,1783,3160,59,0.101
715240683,46,M,4,"High School",Married,"$80K - $120K",37,15535,1302,3718,66,0.084
720211533,41,F,4,Uneducated,Married,"Less than $40K",33,2888,821,4713,77,0.284
715948833,48,M,4,Graduate,Married,"$120K +",39,24931,1353,5031,79,0.054
770667408,47,M,4,College,Married,"$80K - $120K",33,8854,2382,4768,81,0.269
710635083,46,M,4,"High School",Married,"$80K - $120K",38,28327,582,3475,52,0.021
717846108,49,M,4,Uneducated,Married,"$60K - $80K",34,12994,904,3734,74,0.07
713853858,41,M,4,Unknown,Married,"$80K - $120K",31,34516,1433,2589,57,0.042
758824608,47,M,4,Uneducated,Married,"$80K - $120K",40,21148,1746,3370,69,0.083
713482608,47,M,4,College,Married,"$40K - $60K",35,3560,751,4060,79,0.211
721028283,40,F,4,"High School",Married,"$40K - $60K",28,11494,1160,3353,86,0.101
816864483,39,F,4,Uneducated,Single,"$40K - $60K",34,10264,803,4003,74,0.078
713476758,44,M,4,Unknown,Married,"$60K - $80K",32,10007,1586,4309,77,0.158
714389883,45,M,4,Graduate,Single,"$80K - $120K",36,8063,1485,4275,77,0.184
711673983,44,M,4,Unknown,Single,"$60K - $80K",36,18721,1568,4537,81,0.084
734909358,43,M,4,Graduate,Single,"$80K - $120K",33,6548,1244,4354,79,0.19
789059958,42,M,4,"High School",Married,"$120K +",30,34516,1045,3574,75,0.03
797138883,43,M,4,Unknown,Married,"$40K - $60K",37,10800,1491,3966,77,0.138
770278833,43,M,4,Unknown,Married,"$120K +",37,20695,1250,3924,82,0.06
718622658,45,M,4,"High School",Single,"$80K - $120K",34,15913,1696,4472,86,0.107
714835833,43,M,4,"High School",Divorced,"$80K - $120K",36,34516,1048,4192,73,0.03
717490008,43,M,4,Graduate,Divorced,"$80K - $120K",36,19188,1622,4282,52,0.085
792864858,47,M,4,Unknown,Unknown,"Less than $40K",37,5726,834,2311,58,0.146
721315233,47,M,4,"High School",Single,"$40K - $60K",32,18535,1192,3780,70,0.064
797238108,49,F,4,Unknown,Divorced,"Less than $40K",43,3232,824,3915,74,0.255
715588008,45,M,4,College,Married,"$80K - $120K",31,31978,1659,2333,51,0.052
711799458,41,M,4,Graduate,Single,"$40K - $60K",36,6507,1452,4544,89,0.223
797169633,41,M,4,Graduate,Single,"$120K +",35,34516,825,3127,51,0.024
712802733,45,F,4,"High School",Divorced,"Less than $40K",36,5486,685,2965,70,0.125
716899233,40,F,4,Graduate,Single,"Less than $40K",20,15987,1965,4542,70,0.123
716204883,53,M,4,College,Unknown,"$60K - $80K",44,7026,1728,3935,66,0.246
779027733,53,F,4,Unknown,Single,"Less than $40K",34,6721,1115,3718,51,0.166
711255858,42,F,4,Unknown,Married,"Less than $40K",30,8777,1668,4141,83,0.19
709788783,47,M,4,Unknown,Divorced,"$40K - $60K",35,4907,773,5088,71,0.158
720091083,43,M,4,Graduate,Married,"$120K +",31,6467,1887,4098,61,0.292
719672283,47,M,4,Graduate,Married,"$60K - $80K",39,33122,1587,3145,63,0.048
754851783,39,M,4,"High School",Married,"$60K - $80K",32,19198,2218,4423,90,0.116
720057183,49,F,4,Doctorate,Single,"Less than $40K",42,7789,957,3412,70,0.123
788705358,44,M,4,"High School",Married,"$120K +",33,14527,2070,3965,58,0.142
711831558,49,M,4,College,Divorced,"$120K +",41,7184,1207,3244,58,0.168
712885533,50,M,4,Graduate,Married,"$80K - $120K",31,11882,1472,3291,62,0.124
772076208,58,M,4,College,Single,"$80K - $120K",47,26108,1146,3677,70,0.044
712230408,42,M,4,Uneducated,Married,"$120K +",37,6953,1445,3700,80,0.208
718921683,49,M,4,Unknown,Married,"$80K - $120K",38,9738,1835,4816,49,0.188
715253433,48,M,4,Unknown,Single,"$80K - $120K",38,5543,1372,5266,79,0.248
708997833,49,F,4,Doctorate,Single,"$40K - $60K",39,3255,603,4045,62,0.185
827423433,41,F,4,Graduate,Divorced,"Less than $40K",37,7492,1399,3668,67,0.187
717131283,43,F,4,"High School",Divorced,"$40K - $60K",34,6034,1579,4712,67,0.262
711027183,50,M,4,College,Single,"$40K - $60K",45,6943,600,4946,80,0.086
819606258,48,M,4,Unknown,Married,"$60K - $80K",43,8737,1629,3876,55,0.186
708960858,40,M,4,"High School",Married,"$80K - $120K",21,11502,2066,4786,85,0.18
789531633,53,F,4,Graduate,Single,"Less than $40K",46,4117,777,5218,88,0.189
710507733,42,M,4,Graduate,Single,"$60K - $80K",35,14958,1644,4038,68,0.11
823507833,44,M,4,"High School",Single,"$60K - $80K",40,14370,945,4510,79,0.066
773257233,46,F,4,Unknown,Single,"Less than $40K",39,7128,1457,3534,70,0.204
709820658,45,M,4,"High School",Married,"$80K - $120K",36,34516,1170,3785,64,0.034
720043533,39,M,4,Graduate,Single,"$60K - $80K",26,4534,917,4211,66,0.202
817029108,47,F,4,Post-Graduate,Single,"$40K - $60K",27,6885,1611,3804,67,0.234
714075708,48,M,4,Uneducated,Divorced,"$80K - $120K",38,34516,1426,4814,71,0.041
721067658,40,M,4,Graduate,Married,"$60K - $80K",36,27436,642,4051,81,0.023
719835033,46,M,4,College,Married,"$80K - $120K",34,13734,568,4283,67,0.041
718471758,49,M,4,Doctorate,Single,"$60K - $80K",37,30976,2051,3193,69,0.066
709176108,56,F,4,Post-Graduate,Unknown,"Less than $40K",49,4604,621,4586,79,0.135
715814433,44,M,4,Unknown,Single,"$80K - $120K",36,5877,1160,3565,83,0.197
717500133,42,M,4,Uneducated,Single,"$80K - $120K",36,10374,599,4240,63,0.058
713884458,51,M,4,"High School",Single,"$80K - $120K",37,8783,2142,4425,83,0.244
712117983,49,M,4,Graduate,Married,"$80K - $120K",39,17285,1853,4787,60,0.107
717069033,43,F,4,Graduate,Married,"Less than $40K",30,4829,1153,4778,65,0.239
716838633,46,M,4,"High School",Single,"$60K - $80K",36,13407,1341,4869,84,0.1
773332908,48,M,4,"High School",Unknown,"$60K - $80K",30,14670,1900,4221,83,0.13
716311683,43,M,4,College,Married,"$80K - $120K",36,32733,1448,3452,54,0.044
820657083,53,M,4,College,Single,"$80K - $120K",48,34516,800,3819,72,0.023
794475483,44,M,4,Uneducated,Married,"$80K - $120K",27,34516,1043,4654,59,0.03
713866308,45,M,4,Unknown,Single,"$60K - $80K",36,15100,2004,4135,76,0.133
713730108,48,M,4,Post-Graduate,Divorced,"$60K - $80K",38,11596,1258,4686,67,0.108
794068308,45,M,4,Unknown,Unknown,"$40K - $60K",39,23981,1684,4141,73,0.07
709279608,45,M,4,"High School",Married,"$80K - $120K",35,9852,2277,3813,71,0.231
709329558,49,F,4,"High School",Single,"Less than $40K",34,15569,1554,4566,73,0.1
767802483,44,M,4,College,Single,"$60K - $80K",38,5005,969,5066,71,0.194
721039308,40,M,4,Uneducated,Single,"$80K - $120K",36,32431,850,4400,71,0.026
720642633,43,F,4,Graduate,Single,"$40K - $60K",24,6475,1686,3837,65,0.26
714616308,44,F,4,Uneducated,Divorced,"Less than $40K",38,7182,1774,4294,67,0.247
771918033,54,M,4,Graduate,Single,"$80K - $120K",43,8208,1256,4824,83,0.153
803418783,40,M,4,Graduate,Married,"$60K - $80K",35,9974,2185,4680,87,0.219
825753258,47,M,4,Uneducated,Married,"$60K - $80K",43,6519,1525,4495,81,0.234
792695808,41,M,4,"High School",Married,"$120K +",35,18232,1140,4775,84,0.063
771499233,46,F,4,"High School",Married,"Less than $40K",34,5387,1133,4374,76,0.21
708869283,50,M,4,"High School",Married,"$80K - $120K",41,23209,1308,3530,71,0.056
715798608,45,F,4,Graduate,Married,"$40K - $60K",34,4244,1066,4016,89,0.251
714293358,54,F,4,College,Single,"Less than $40K",46,4166,989,4584,70,0.237
718034058,40,M,4,Graduate,Single,"$60K - $80K",36,8529,901,4252,68,0.106
710436108,41,M,4,"High School",Unknown,"$40K - $60K",29,3600,746,4184,61,0.207
823878408,39,M,4,Graduate,Married,"$80K - $120K",35,2981,757,4824,76,0.254
715058433,43,F,4,Uneducated,Married,"Less than $40K",36,3006,879,5125,87,0.292
716498883,48,M,4,Graduate,Single,"$80K - $120K",36,22067,685,3577,64,0.031
711473058,44,M,4,Graduate,Divorced,"$60K - $80K",32,11651,1368,3870,64,0.117
709664658,40,M,4,Unknown,Unknown,"$80K - $120K",27,22863,927,4071,69,0.041
715495308,43,F,4,Graduate,Single,"Less than $40K",36,8919,2231,3923,73,0.25
789698733,40,F,4,Uneducated,Married,"Less than $40K",27,4788,1088,4438,78,0.227
720600858,41,M,4,Graduate,Married,"$60K - $80K",26,5633,1395,3695,75,0.248
771230508,46,F,4,College,Married,"$40K - $60K",33,2423,429,4717,80,0.177
778231983,49,F,4,Unknown,Single,"$40K - $60K",39,7382,1326,4792,65,0.18
823908858,51,M,4,Unknown,Married,"$80K - $120K",47,3861,622,4816,81,0.161
718142958,46,M,4,Graduate,Single,"$60K - $80K",27,21839,960,5623,94,0.044
767958933,40,M,4,College,Married,"$40K - $60K",34,15471,1291,3993,77,0.083
718133733,44,F,4,Post-Graduate,Unknown,"Less than $40K",36,7317,1540,4100,76,0.21
711287733,45,M,4,Unknown,Married,"$40K - $60K",36,4721,1289,3856,74,0.273
714986583,55,F,4,Uneducated,Single,"Less than $40K",46,4978,923,5025,62,0.185
769578108,40,M,4,Unknown,Single,"$60K - $80K",26,20929,1652,4001,76,0.079
709158333,44,M,4,Graduate,Single,"$60K - $80K",28,2758,461,4244,96,0.167
710662158,41,M,4,Unknown,Married,"$120K +",34,34516,2517,2051,41,0.073
715663458,51,F,4,Unknown,Married,"Less than $40K",39,2268,651,5016,88,0.287
711701058,48,F,4,Graduate,Married,"Less than $40K",36,10973,1466,4892,94,0.134
709790058,53,M,4,Graduate,Married,"$120K +",40,6383,1512,4985,87,0.237
789151983,43,F,4,Graduate,Unknown,"$40K - $60K",31,4091,1108,5244,87,0.271
714741933,42,M,4,Unknown,Married,"$60K - $80K",32,9906,1759,4033,76,0.178
708672708,49,M,4,"High School",Unknown,"$80K - $120K",31,34516,2517,3990,65,0.073
778921908,42,M,4,College,Single,"$60K - $80K",23,3311,841,4559,80,0.254
709678608,49,M,4,"High School",Married,"$80K - $120K",36,24256,1076,4269,69,0.044
711542358,42,F,4,"High School",Married,"Less than $40K",36,15987,1187,7471,88,0.074
779018508,45,M,4,Uneducated,Single,"$80K - $120K",35,11318,2082,7179,93,0.184
711082908,44,M,4,Uneducated,Single,"$80K - $120K",31,19719,1303,8385,97,0.066
721190358,49,M,4,Unknown,Unknown,"$80K - $120K",29,29690,2517,7640,86,0.085
715851333,42,M,4,"High School",Married,"$60K - $80K",27,13804,1903,7376,97,0.138
715404783,43,F,4,Graduate,Married,"Less than $40K",35,6448,1464,7546,88,0.227
721212258,48,M,4,"High School",Single,"$120K +",40,30210,1946,7403,88,0.064
819975183,44,F,4,College,Single,"$40K - $60K",39,17077,2179,7391,75,0.128
818770008,49,F,5,Graduate,Single,"Less than $40K",44,8256,864,1291,33,0.105
708790833,42,M,5,Uneducated,Unknown,"$120K +",31,6748,1467,1201,42,0.217
820582308,42,M,5,Uneducated,Married,"$80K - $120K",37,22913,1528,1394,35,0.067
714964758,45,F,5,Graduate,Divorced,"$40K - $60K",36,10400,1777,1105,28,0.171
771698658,44,M,5,Graduate,Married,"$60K - $80K",32,11376,2006,1302,27,0.176
718505958,43,M,5,Graduate,Divorced,"$120K +",31,34516,1699,1628,38,0.049
719242533,41,M,5,"High School",Married,"$60K - $80K",33,22770,2517,1882,38,0.111
710004933,44,M,5,Uneducated,Married,"$60K - $80K",36,8645,1454,1435,25,0.168
789129033,44,M,5,Unknown,Single,"$80K - $120K",32,14910,877,1150,26,0.059
780054258,40,M,5,Graduate,Unknown,"$40K - $60K",25,7860,541,1367,35,0.069
717418158,42,M,5,Unknown,Unknown,"$120K +",36,34516,1839,1230,34,0.053
710045058,46,M,5,"High School",Married,"$40K - $60K",28,18797,2158,1364,40,0.115
710036508,42,M,5,Uneducated,Married,"$40K - $60K",34,14281,1519,1164,35,0.106
769732233,40,M,5,Graduate,Married,"$80K - $120K",34,11942,1651,1085,29,0.138
714831033,54,M,5,Graduate,Married,"$80K - $120K",47,6065,1728,1114,27,0.285
778508883,44,M,5,Graduate,Married,"$120K +",24,11876,1926,1367,33,0.162
801369258,47,F,5,Post-Graduate,Married,"$40K - $60K",41,4466,777,1757,59,0.174
711688158,47,M,5,Graduate,Single,"$120K +",27,11760,2306,1498,49,0.196
712216533,44,M,5,Unknown,Single,"$80K - $120K",34,8206,763,1715,43,0.093
718861458,49,M,5,Unknown,Single,"$60K - $80K",36,5159,1532,1826,37,0.297
716169258,47,F,5,Graduate,Married,"Less than $40K",39,7128,1560,1468,44,0.219
772353408,43,F,5,Unknown,Single,"$40K - $60K",33,5330,1161,1441,43,0.218
715528983,46,M,5,Uneducated,Divorced,"$60K - $80K",36,17196,1646,1466,41,0.096
718416858,42,M,5,Graduate,Married,"$60K - $80K",34,10607,2517,1903,40,0.237
721084833,48,M,5,"High School",Married,"$40K - $60K",34,17657,2018,1682,39,0.114
717837858,47,M,5,College,Married,"$120K +",34,17603,1063,2902,64,0.06
716253858,37,M,5,Post-Graduate,Married,"$80K - $120K",26,16730,1956,1740,43,0.117
715524708,49,M,5,Unknown,Single,"$40K - $60K",41,20756,1710,1502,31,0.082
713830233,47,F,5,"High School",Married,"$40K - $60K",36,7061,1813,1831,60,0.257
717487983,39,M,5,Unknown,Married,"$80K - $120K",36,19435,2120,2062,55,0.109
792912708,45,M,5,Graduate,Married,"$40K - $60K",39,15198,2098,3183,64,0.138
787231233,34,M,5,Post-Graduate,Single,"$80K - $120K",28,34516,1731,2421,63,0.05
710159658,46,M,5,"High School",Married,"$120K +",32,34516,1024,2436,71,0.03
778844433,49,M,5,Unknown,Single,"$80K - $120K",30,20895,1808,3210,65,0.087
789656358,49,F,5,Graduate,Married,"$40K - $60K",35,11115,1292,3956,74,0.116
735008958,42,M,5,Unknown,Married,"$60K - $80K",35,13650,1253,1703,53,0.092
719882583,44,M,5,Graduate,Single,"$60K - $80K",34,13477,2057,3866,67,0.153
789430083,41,F,5,"High School",Single,"$40K - $60K",32,14987,1425,4470,83,0.095
778170633,48,M,5,Graduate,Married,"$80K - $120K",38,34516,657,3661,71,0.019
713267133,41,F,5,Post-Graduate,Married,"Less than $40K",33,6519,851,3088,65,0.131
709104333,50,M,5,Post-Graduate,Married,"$120K +",36,34516,891,2687,64,0.026
709950858,45,M,5,College,Single,"$80K - $120K",35,33755,2301,3458,71,0.068
789593058,46,M,5,College,Married,"$60K - $80K",39,24248,1020,3311,84,0.042
819997983,53,M,5,Unknown,Married,"$80K - $120K",48,9517,1869,1453,26,0.196
717650133,41,M,5,Graduate,Single,"$60K - $80K",28,4821,1426,3571,58,0.296
709830783,47,M,5,Unknown,Single,"$120K +",36,34516,1686,4039,72,0.049
818903583,44,M,5,Uneducated,Divorced,"$60K - $80K",39,16034,1597,3628,59,0.1
718739508,51,F,5,Unknown,Married,"Less than $40K",39,5455,1217,3863,67,0.223
778459833,42,M,5,Graduate,Married,"$60K - $80K",27,11880,2025,1789,42,0.17
721523658,46,M,5,"High School",Unknown,"$120K +",26,34516,772,3699,77,0.022
767564358,47,F,5,Doctorate,Married,"$40K - $60K",40,4748,1008,3197,70,0.212
717569283,47,M,5,Doctorate,Single,"Less than $40K",36,8896,1338,4252,70,0.15
779601783,42,F,5,College,Married,"Less than $40K",31,3476,700,4364,88,0.201
773457558,45,F,5,College,Single,"$40K - $60K",39,15677,1227,3818,81,0.078
719462433,42,F,5,Graduate,Single,"Less than $40K",36,8464,1002,4227,92,0.118
718788258,52,M,5,Unknown,Married,"$80K - $120K",40,30314,776,3290,82,0.026
819151083,46,M,5,"High School",Single,"$60K - $80K",41,7478,1775,4042,79,0.237
710871108,45,M,5,Uneducated,Divorced,"$60K - $80K",36,31756,1459,4759,70,0.046
805282908,43,M,5,Graduate,Unknown,"$40K - $60K",38,7599,1100,4401,71,0.145
771246708,40,M,5,Graduate,Unknown,"$120K +",27,31954,2297,4371,82,0.072
712943508,48,F,5,Graduate,Married,"Less than $40K",36,6921,1023,4608,79,0.148
822898758,44,F,5,Post-Graduate,Married,"Less than $40K",40,4453,973,3239,66,0.219
793720908,46,M,5,Uneducated,Single,"$40K - $60K",40,7333,875,3636,48,0.119
721252683,40,M,5,Unknown,Married,"$80K - $120K",33,34516,1501,3368,64,0.043
716931183,45,M,5,Uneducated,Single,"$80K - $120K",38,7560,788,4296,68,0.104
772879158,47,M,5,"High School",Married,"$60K - $80K",38,7357,1069,3943,64,0.145
718109808,38,M,5,College,Single,"$60K - $80K",25,5597,1118,4599,89,0.2
712939533,43,M,5,Graduate,Married,"$60K - $80K",35,21585,986,3789,70,0.046
709742958,45,M,5,"High School",Married,"$60K - $80K",37,15626,1148,3386,65,0.073
779499933,46,M,5,Uneducated,Unknown,"$80K - $120K",28,34516,1259,4300,94,0.036
767256933,43,M,5,Uneducated,Married,"$60K - $80K",36,2621,598,4852,85,0.228
789466008,47,M,5,Graduate,Married,"$60K - $80K",38,24033,612,3578,75,0.025
720135333,45,F,5,Graduate,Single,"Less than $40K",34,8694,961,1753,49,0.111
770268933,44,M,5,Unknown,Married,"$60K - $80K",38,33521,928,4115,66,0.028
717202908,39,M,5,College,Married,"$80K - $120K",29,34198,1804,4270,59,0.053
711120333,43,M,5,Unknown,Married,"$60K - $80K",36,7411,1341,4278,80,0.181
708710283,45,M,5,Doctorate,Married,"$120K +",36,34516,2038,4067,75,0.059
718208358,43,M,5,Uneducated,Married,"$120K +",31,34516,830,3789,57,0.024
758965158,44,M,5,"High School",Single,"$80K - $120K",37,15638,1729,4396,83,0.111
712877733,48,M,5,Graduate,Married,"$80K - $120K",42,12882,1402,4407,84,0.109
712361583,47,M,5,Graduate,Married,"$80K - $120K",36,34516,760,3756,67,0.022
780372408,43,F,5,"High School",Single,"Less than $40K",33,4976,866,4317,69,0.174
718384233,52,M,5,Doctorate,Single,"$40K - $60K",39,17835,868,4258,58,0.049
712484733,47,M,5,Unknown,Single,"$60K - $80K",32,8823,2517,4674,85,0.285
709747308,41,M,5,Graduate,Married,"$60K - $80K",36,4575,1344,4726,64,0.294
713944833,46,M,5,Uneducated,Single,"$60K - $80K",36,24512,766,4561,78,0.031
817094283,43,F,5,Graduate,Married,"Less than $40K",23,8597,903,5173,78,0.105
708499608,49,M,5,Post-Graduate,Single,"$40K - $60K",36,15525,1299,4042,78,0.084
709621008,48,M,5,Post-Graduate,Single,"$60K - $80K",30,5826,1482,4135,76,0.254
713060283,43,F,5,Graduate,Married,"$40K - $60K",34,7135,1164,3746,81,0.163
772590408,41,M,5,Unknown,Married,"$80K - $120K",31,12114,1379,3964,90,0.114
789319458,48,M,5,Uneducated,Single,"$60K - $80K",38,22639,1481,4219,65,0.065
739317558,48,M,5,Graduate,Married,"$80K - $120K",35,9030,2369,4899,84,0.262
712682583,44,M,5,"High School",Single,"$60K - $80K",35,5947,995,4984,90,0.167
771666783,43,F,5,College,Married,"$40K - $60K",31,5302,1136,4883,68,0.214
772329183,48,M,5,Unknown,Married,"$40K - $60K",38,5219,1081,3481,78,0.207
718572408,45,F,5,Post-Graduate,Unknown,"Less than $40K",36,2658,694,4774,92,0.261
715778358,45,M,5,Graduate,Married,"$120K +",26,34516,797,3643,59,0.023
772415808,48,F,5,Post-Graduate,Married,"$40K - $60K",38,2926,716,4219,78,0.245
817337958,48,F,5,Doctorate,Married,"Less than $40K",33,5814,1176,3796,74,0.202
719971458,49,M,5,Graduate,Single,"$80K - $120K",41,5275,1490,4213,74,0.282
715463133,40,M,5,"High School",Single,"$120K +",31,34516,1427,3699,64,0.041
710981583,44,F,5,Unknown,Single,"$40K - $60K",36,3891,1015,5131,86,0.261
711356733,45,F,5,Unknown,Single,"Less than $40K",36,3883,847,4667,90,0.218
808891983,42,F,5,Graduate,Unknown,"Less than $40K",37,6250,1835,4042,60,0.294
720463833,42,M,5,Uneducated,Single,"$60K - $80K",36,6618,1738,5022,76,0.263
720980958,43,F,5,Uneducated,Married,"Less than $40K",30,3092,909,4797,87,0.294
719272458,53,F,5,Graduate,Single,"$40K - $60K",41,9815,1699,7962,89,0.173
717859233,41,M,5,Graduate,Married,"$80K - $120K",37,12578,2517,8362,82,0.2
721486908,51,F,5,"High School",Single,"Less than $40K",36,7645,2076,7710,75,0.272
708153558,46,M,5,Doctorate,Divorced,"$120K +",31,34516,1802,7936,101,0.052
778430733,45,M,5,"High School",Unknown,"$60K - $80K",25,12399,1461,7855,82,0.118
719258433,49,M,5,Graduate,Single,"$60K - $80K",42,7801,2018,7561,91,0.259
711370458,49,F,5,Graduate,Married,"Less than $40K",38,15016,2016,7685,84,0.134
788916933,49,M,5,College,Married,"$60K - $80K",35,34516,1064,8095,81,0.031
708905733,45,M,5,Uneducated,Single,"$60K - $80K",32,20633,1989,7570,91,0.096
720425508,43,M,5,Graduate,Single,"$80K - $120K",36,7196,696,8689,93,0.097
820330008,46,M,5,"High School",Married,"$120K +",42,32926,1540,8231,98,0.047
789827208,41,F,5,Graduate,Married,"Less than $40K",31,7531,1692,7768,92,0.225
808287408,45,M,5,Graduate,Married,"$80K - $120K",40,29227,1151,8420,100,0.039
718006608,44,F,5,Uneducated,Single,"Less than $40K",36,7742,1163,9081,100,0.15
713552958,43,M,5,Graduate,Unknown,"$60K - $80K",28,12773,1637,14833,114,0.128
711814608,41,F,5,"High School",Married,"$40K - $60K",36,19281,1805,15423,110,0.094
710833908,45,M,5,"High School",Married,"$80K - $120K",25,25601,1384,12896,100,0.054
708572658,49,M,5,Graduate,Married,"$60K - $80K",38,29531,2088,15039,120,0.071
709373883,37,F,5,Unknown,Married,"$40K - $60K",36,19055,2517,15091,124,0.132
